Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just
True,4/28/21 22:36,R_2uWGwPPU3eG7Ouu,anonymous,EN,Rosie Twomey,EJSS,Ringhof,10.1080/17461391.2018.1534992,Short-term slackline training improves taskspecific but not general balance in female handball players,Motor learning/control/behavior,No,Yes,1,Full support,"we hypothesized that slacklining would induce strong improvements in slackline performance, but that slacklining alone would be insufficient to improve balance in a general way","Although we found large task-specific performance gains, our slackline training programme was not effective in improving other measures of static and dynamic balance. Even for very similar balance tasks (Posturomed with and without perturbations), no performance improvements in favour of the SLT group were found. Therefore, the present results confirm our hypothesis that transferability to unlearned balance tasks seems limited.",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",25,No
True,4/28/21 22:38,R_10vIpsqZwYqaaKf,anonymous,EN,Sena Harlley,MSSE,FORSYTH,10.1249/MSS.0000000000001978,Independent Influence of Spinal Cord Injury Level on Thermoregulation during Exercise,Applied exercise physiology (human),No,No,,,,,No,Yes,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",31,No
True,4/28/21 22:49,R_2uxJGUv1A77FwDy,anonymous,EN,Rosie Twomey,EJSS,Dalecki,10.1080/17461391.2019.1584249,Sport experience is correlated with complex motor skill recovery in youth following concussion,Clinical research,Yes,No,,,,,Yes,No,No,,Yes,Yes,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p < 0.10,"Yes (e.g., total and group sample sizes provided)",126,No
True,4/28/21 23:00,R_29t5q12AdVMy57D,anonymous,EN,Sena Harlley,MSSE,HEGYI,10.1249/MSS.0000000000002060,Individual Region- and Muscle-specific Hamstring Activity at Different Running Speeds,Sport performance,No,Yes,2,Unclear or not stated,"e hypothesized that, with increasing speed, a general increase in hamstrings activity would occur with comparably smaller changes in MTU strains. ",unclear,No,No,No,,No,,No,No,Yes,Yes,No,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",13,No
True,4/28/21 23:03,R_siKPtBeuezReJjz,anonymous,EN,Rosie Twomey,EJSS,Bitchell,10.1080/17461391.2019.1609095,Spring-mass characteristics during human locomotion: Running experience and physiological considerations of blood lactate accumulation,Applied exercise physiology (human),No,Yes,2,Partial support,"It was hypothesised that leg stiffness would reduce in both trained and untrained runners with the accumulation of lactate, yet the associated changes in spring-mass characteristics may differ.","""Contrary to our hypothesis Kleg did not reduce with the accumulation of lactate."" ""The main findings of this study were that trained runners exhibited a significant increase in Kvert from the pre-OBLA to the post-OBLA stages of the running task, while the untrained runners showed no differences.""",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",20,No
True,4/28/21 23:13,R_2Clm3dx8vKvnesN,anonymous,EN,Rosie Twomey,EJSS,ten Haaf,10.1080/17461391.2019.1571112,Submaximal heart rate seems inadequate to prescribe and monitor intensified training,Applied exercise physiology (human),No,Yes,1,Full support,"It was hypothesised that (sub)maximal heart rate would be lower after this period of intensified training, but that this decrease would not be associated with a change in performance.","This study showed that heart rate at submaximal and maximal exercise intensity is lower after an 8-day non-competitive amateur cycling event. However, this decrease is unrelated to the change in performance and does not result in lower V̇O2.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",30,No
True,4/28/21 23:16,R_vHU2C2KFitw2gZr,anonymous,EN,Sena Harlley,MSSE,WENDER,10.1249/MSS.0000000000002016,Interactive Virtual Reality Reduces Quadriceps Pain during High-Intensity Cycling,Other,No,Yes,2,Not supported,"We hypothesized that, compared with the static VR/motor im- agery control group, the I-VR group would show better perfor- mance and report increasingly less pain intensity in response to three brief high-intensity cycling bouts.","he data did not support the hypothesized improvement in cy- cling performance caused by I-VR, although cycling perfor- mance was not worse with I-VR, and the psychophysiological concomitants of heart rate and perceived exertion did not differ in the two conditions.",No,No,No,,No,,No,No,Yes,Yes,No,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",94,No
True,4/28/21 23:21,R_RJLZ5shaqsHtSIF,anonymous,EN,Rosie Twomey,EJSS,Quesada,10.1080/17461391.2018.1556738,"This study showed that heart rate at submaximal and maximal exercise intensity is lower after an 8-day non-competitive amateur cycling event. However, this decrease is unrelated to the change in performance and does not result in lower V̇O2.",Epidemiology,No,Yes,1,Partial support,"We hypothesized that cyclists who performed a professional bike fitting would be the least likely to report injury within the last 12 months, the most likely to report a comfortable body posture while cycling, and the least likely to report pain while cycling.","We found that bike fitting was associated with reporting a comfortable posture and no pain during cycling, regardless of whether adjustment was performed by a professional bike fitting service or by the cyclist. However, no association was found between bike fitting and injury incidence in the last 12 months.",Yes,No,No,,No,,No,No,Yes,No,,,,"Yes (e.g., total and group sample sizes provided)",849,No
True,4/28/21 23:27,R_VJDLoacD4JFBRCx,anonymous,EN,Rosie Twomey,EJSS,Preece,10.1080/17461391.2018.1554707,The biomechanical characteristics of high-performance endurance running,Biomechanics,No,Yes,1,Full support,"We sought to test the hypothesis that high-performance overground running is characterised by an increased flight time, a more flexed knee at contact, a forefoot strike pattern and a higher ankle joint moment.","The data supported our hypothesis, showing high-performance running to be characterised by an increased vertical impulse, an increased velocity of the CoM at toe off and a longer flight time. The data also supported the idea that the high-performance runners adopt a predominately forefoot strike pattern, contact the ground with their foot closer to their CoM and generate higher peak ankle moments.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",28,Yes
True,4/28/21 23:49,R_3dRCdl74Rk8UzoF,anonymous,EN,Sena Harlley,MSSE,DAMOTA,10.1249/MSS.0000000000002049,Ischemic Preconditioning Maintains Performance on Two 5-km Time Trials in Hypoxia,Sport performance,No,Yes,1,Unclear or not stated,We hypothesized that IPC would improve performance in the 5-km TT1 and would mitigate the decline in performance on the 5-km TT2 (1 h later) due to the delayed effect from IPC.,unclear,Yes,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",13,No
True,4/29/21 0:31,R_1NCdr8JtXLbeBQF,anonymous,EN,Sena Harlley,MSSE,IZEM,10.1249/MSS.0000000000002005,Kinetics of Left Ventricular Mechanics during Transition from Rest to Exercise,Applied exercise physiology (human),No,Yes,1,Unclear or not stated,"Based on previous data (13,15,16), we hypothesized that the fast SV increase at exercise onset would result mainly from the rapid improvement in dia- stolic function, implying an important LV untwist contribution.",Unclear,No,No,No,,No,,Yes,No,Yes,Yes,No,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",28,No
True,4/29/21 0:39,R_29vrBUERM4G4UGe,anonymous,EN,Sena Harlley,MSSE,GILES,10.1249/MSS.0000000000002085,Load Carriage and Physical Exertion Influence Cognitive Control in Military Scenarios,Motor learning/control/behavior,No,Yes,1,Unclear or not stated,"ased on previous evidence that response inhibition declines (Eddy et al., 2015), we predicted decrements in performance with increasing load carriage on go/no-go response inhibition performance.",unclear,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",31,No
True,4/29/21 0:50,R_3KJa4ucOnihDz1K,anonymous,EN,Sena Harlley,MSSE,CHAN,10.1249/MSS.0000000000001956,Loading Behaviors Do Not Match Loading Abilities Postanterior Cruciate Ligament Reconstruction,Other,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,No,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",20,No
True,4/29/21 1:29,R_1IXB1yZFXJtosa6,anonymous,EN,Sena Harlley,MSSE,GILLEN,10.1249/MSS.0000000000002036,Low-Carbohydrate Training Increases Protein Requirements of Endurance Athletes,Clinical research,No,Yes,1,Unclear or not stated,"Using the IAAO technique, we hypothesized that commencing endurance exercise with low CHO availability would increase phenylalanine oxidation (the reciprocal of pro- tein synthesis) during exercise recovery, which would reflect a heightened protein requirement after training.",unclear,No,Yes,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",8,No
True,4/29/21 2:18,R_qF6luPhtbfyH0WZ,anonymous,EN,Claudia Romero,MSSE,FOULKES,10.1249/MSS.0000000000001970,Persistent Impairment in Cardiopulmonary Fitness after Breast Cancer Chemotherapy,Clinical research,No,Yes,1,Full support,"We hypothesize that the acute reductions inV˙ O2peak associated with AC persist beyond therapy, and that this coincides with evolving impairment in cardiac function.","Importantly, we have shown that the sustained reduction inV˙ O2peak observed at 16 months is associated with an evolving impairment in cardiac function that is most evident using exercise measures of cardiac function.",Yes,Yes,Yes,ACTRN12616001602415,Yes,Yes,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",,No
True,4/29/21 2:32,R_25Yrx01x85kS14l,anonymous,EN,Claudia Romero,MSSE,SHAABAN,10.1249/MSS.0000000000001952,Physical Activity and Cerebral Small Vein Integrity in Older Adults,Applied exercise physiology (human),No,Yes,1,Full support,"In this analysis, we hypothesized that the PA intervention would be associated with less morphological change of deep medullary veins (e.g., less tortuosity) and less accrual of white matter hyperintensities (WMH) and microbleeds.","In this preliminary study, participating in a 24-month randomized PA intervention was associated with greater percent increases in straight length of deep medullary veins than the HE control. This suggests that PA may promote cerebral small vein integrity in late adulthood, which could have downstream effects on cognition and behavior.",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",24,No
True,4/29/21 2:34,R_bjCD4kfwpczyUUx,anonymous,EN,Chris McCrum,EJSS,Cross,10.1080/17461391.2019.1595740,Scheduling of training and recovery during the in-season weekly micro-cycle: Insights from team sport practitioners,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",35,No
True,4/29/21 2:46,R_3fOuNE3a9WdCksZ,anonymous,EN,Claudia Romero,MSSE,MESSONNIER,10.1249/MSS.0000000000001993,Physiological Evaluation for Endurance Exercise Prescription in Sickle Cell Disease,Clinical research,No,Yes,3,Full support,"In particular, we hypothesized/posited that (i) stopping an incremental exercise as soon as [lactate]b reaches 4 mmol·L−1 does not elicit maximal exertion/exhaustion of patients, drastically decrease SpO2, lead to potentially harmful [lactate]b (&gt;7 mmol·L−1 postexercise) and induce complications",The first main finding of the present study was that they proposed strategy of submaximal incremental exercise allowed safe assessment of physical ability in SCD patients. ,Yes,Yes,Yes,NCT02571088,No,,No,No,Yes,No,,,,"Yes (e.g., total and group sample sizes provided)",20,No
True,4/29/21 2:48,R_11XF6treCbA73uX,anonymous,EN,Sena Harlley,MSSE,CHOU,10.1249/MSS.0000000000002029,Low Stroke Volume during Exercise with Hot Skin Is Due to Elevated Heart Rate,Applied exercise physiology (human),No,Yes,1,Full support,We hy- pothesized that the decrease in SV would be prevented when the increase in HR is prevented by βB even when Tsk is ≥38° C. ,These results support the hypothesis that the decline in SV during exercise with hot Tsk (~38°C) is due primarily to an in- crease in HR.,No,No,No,,No,,No,No,Yes,Yes,No,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",9,No
True,4/29/21 2:56,R_1kTAW5mQ1nk6pP9,anonymous,EN,Claudia Romero,MSSE,FERGUSON,10.1249/MSS.0000000000001997,Physiological Responses of Male and Female Race Car Drivers during Competition,Applied exercise physiology (human),No,No,,,,,No,No,No,,No,,No,No,Yes,No,,,,"Yes (e.g., total and group sample sizes provided)",12,No
True,4/29/21 2:56,R_2X5PBtxG14UaUxm,anonymous,EN,Chris McCrum,EJSS,Lizandra,10.1080/17461391.2018.1548649,Screen time and moderate-to-vigorous physical activity changes and displacement in adolescence: A prospective cohort study,Other,No,Yes,1,Partial support,"According to this hypothesis, the time adolescents devote to SMA displaces the time they participate in PA.","Therefore, this finding suggests a possible displacement of time spent on MVPA towards time adolescents devote to SMA, as recently indicated by Basterfield et al. (2010) in children in the USA, albeit still unclear from which activities they take this time.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",755,No
True,4/29/21 3:04,R_26gJUJ1caz6VKC7,anonymous,EN,Claudia Romero,MSSE,SUTTERFIELD,10.1249/MSS.0000000000001980,Prediction of Planetary Mission Task Performance for Long-Duration Spaceflight,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",45,No
True,4/29/21 3:18,R_2TMOrN3HDudVFB4,anonymous,EN,Claudia Romero,MSSE,JONVIK,10.1249/MSS.0000000000002028,Protein Supplementation Does Not Augment Adaptations to Endurance Exercise Training,Sport performance,No,Yes,1,Not supported,We hypothesized that supplementation with protein as opposed to a placebo leads to greater improvements in V˙ O2max and endurance exercise performance after 12 wk of endurance exercise training.,"Although the study showed robust improvements inV˙ O2max, 10-km time trial performance, and muscular endurance after 12 wk of endurance exercise training, these adaptations were not further augmented by supplementing ~30 g of protein after exercise and before sleep.",Yes,No,Yes,NTR6691,No,,No,Yes,Yes,Yes,No,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",60,Yes
