StartDate,EndDate,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just,Team Leader Notes
4/19/21 4:25,4/19/21 4:28,Joe Warne,JSAMS,Schwab,10.1016/j.jsams.2019.05.019,Mechanisms of traumatic injury to the shoulder girdle in the Australian Football League,Biomechanics,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,No,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",24,No,ICC as ES
4/12/21 13:44,4/12/21 13:52,Joe Warne,JSAMS,Nealon,10.1016/j.jsams.2019.05.020,MRI findings are associated with time to return to play in first class cricket fast bowlers with side strain in Australia and England,Clinical research,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",39,No,"39 scans, not players"
4/8/21 10:00,4/8/21 10:06,Joe Warne,JSAMS,Nie,10.1016/j.jsams.2019.05.021,Additional evidence supports association of common genetic variants in MMP3 and TIMP2 with increased risk of chronic Achilles tendinopathy susceptibility,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",3272,No,
4/19/21 5:09,4/19/21 5:20,Joe Warne,JSAMS,Oliver,10.1016/j.jsams.2019.06.001,Functional differences in softball pitchers with and without upper extremity pain,Biomechanics,No,Yes,1,Partial support,It was hypothesized that pitchers classified withupper extremity pain would display significantly lower ball speedsas well as decreased throwing side shoulder and bilateral hip rota-tional ROM and ISO than those pitchers classified as pain free.,"Though there were no signif-icant differences in ball speed between the two groups, there weredifferences in ROM and ISO.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",53,No,
4/19/21 5:54,4/19/21 6:35,Joe Warne,JSAMS,Toohey,10.1016/j.jsams.2019.06.002,Epidemiology of elite sprint kayak injuries: A 3-year prospective study,Epidemiology,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",63,No,
3/24/21 4:49,3/24/21 4:55,Joe Warne,JSAMS,Pryor,10.1016/j.jsams.2019.06.003,Exacerbated heat strain during consecutive days of repeated exercise sessions in heat,"Environmental physiology (heat, cold, & altitude)",No,Yes,1,Partial support,We hypothesized that physio-logical and perceptual heat strain would be greater during both thesecond exercise session (Bout 2) and second day (Day 2) of exercisecompared to the first exercise session (Bout 1).,"Our findings revealed thatparticipants achieved similar physiological heat strain in a shorterexercise duration during a subsequent exercise session the sameday. Additionally, heat strain was greater during the second of twoconsecutive days of exercise, with only 71% of participants com-pleting exercise that was successfully completed the previous day.",No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",17,Yes,
3/24/21 4:09,3/24/21 4:16,Joe Warne,JSAMS,Rogers,10.1016/j.jsams.2019.06.004,Tattoos do not affect exercise-induced localised sweat rate or sodium concentration,Applied exercise physiology (human),No,Yes,2,Not supported,"Wehypothesised that sweat samples taken from tattooed skin woulddemonstrate compromised function (i.e. reduced sweat rates andincreased [Na+]) compared to contralateral non-tattooed skin sam-ples, irrespective of the age of the tattoo,","Contrary to our hypothesis, results from the present studysuggest that sweat rate and [Na+] do not differ between tattooedskin and contralateral non-tattooed skin.",Yes,No,No,,No,,No,No,Yes,Yes,No,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",22,No,r correlation as ES
4/16/21 8:42,4/16/21 8:46,Joe Warne,JSAMS,Ruddick,10.1016/j.jsams.2019.06.008,Epidemiology of bone stress injuries in Australian high performance athletes: A retrospective cohort study,Epidemiology,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,No,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",152,No,
4/5/21 3:15,4/5/21 3:19,Joe Warne,JSAMS,Koorts,10.1016/j.jsams.2019.06.009,Is sport enough? Contribution of sport to overall moderate- to vigorous-intensity physical activity among adolescents,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",358,No,
4/7/21 7:58,4/7/21 8:03,Joe Warne,JSAMS,Pavey,10.1016/j.jsams.2019.06.010,Sitting time and depression in young women over 12-years: The effect of physical activity,Epidemiology,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",6205,No,
4/8/21 10:12,4/8/21 10:18,Joe Warne,JSAMS,Wasserberger,10.1016/j.jsams.2019.06.011,Using the single leg squat as an assessment of stride leg knee mechanics in adolescent baseball pitchers,Biomechanics,No,Yes,2,Partial support,It was hypothesized that greater degrees of compensation during the SLS would be indicative of inefficient stride leg knee mechanics.,"In the present study, pitchers who displayed greater knee valgus during the SLS also displayed greater knee flexion at BR duringthe baseball pitch. ... In the present study, pitchers who were able to minimize knee valgus angle during the SLS also displayed less knee valgus at SFC, BR, and between SFCand BR during the baseball pitch. ... No relationships between SLS compensations and stride knee extension moment at FC, BR, or when averaged between FC and BR were found in the present study",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",61,No,
4/12/21 13:40,4/12/21 13:44,Joe Warne,JSAMS,Fox,10.1016/j.jsams.2019.06.012,Validity of the Polar Team Pro Sensor for measuring speed and distance indoors,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",26,Yes,
3/4/21 7:32,3/4/21 7:38,Joe Warne,JSAMS,Marston,10.1016/j.jsams.2019.06.013,Resistance training enhances delayed memory in healthy middle-aged and older adults: A randomised controlled trial,Clinical research,No,Yes,2,Partial support,"We hypothesised that cognitive function would improve inmoderate-load intensity (i.e., high session intensity) and high-loadintensity (moderate session intensity) resistance training groupswhen compared to a non-exercising control group. Further, wehypothesised that the moderate-load group would experiencegreater improvements in cognitive function when compared to thehigh-load group.","Here, wereport participants undertaking a resistance training interventiondemonstrated greater improvements in delayed verbal memory(regardless of specific resistance training condition), comparedwith the control group. ... Therefore, our findings indicate thatintense resistance training can influence memory; yet, the influ-ence is not consistent across all memory domains",Yes,Yes,Yes,www.anzctr.org.au ACTRN12616000690459.,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",44,Yes,
4/5/21 2:44,4/5/21 2:50,Joe Warne,JSAMS,Jenner,10.1016/j.jsams.2019.06.014,Dietary intakes of professional Australian football league women’s (AFLW) athletes during a preseason training week,Other,No,Yes,2,Full support,"hypothesis of this study wasthat the dietary intakes in particular; carbohydrate, calcium andiron would not align with nutrition recommendations","(1) dietary intakes did not align withnutrition recommendations for carbohydrate, iron and calcium",No,No,No,,No,,No,No,Yes,Yes,No,A mix: some exact and relative p-value(s),p < 0.10,"Yes (e.g., total and group sample sizes provided)",23,No,
3/24/21 4:16,3/24/21 4:49,Joe Warne,JSAMS,Cigoja,10.1016/j.jsams.2019.06.015,Does increased midsole bending stiffness of sport shoes redistribute lower limb joint work during running?,Biomechanics,No,Yes,2,Full support,Itwas hypothesized that the negative MTP joint work would decreasebecause increased MBS would limit the amount of MTP joint dorsi-flexion,"There was significantly (p ≤ 0.05,d = 0.77) less negative work in the MTP joint when running in thestiff compared to the control condition.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .01,"Yes (e.g., total and group sample sizes provided)",13,No,
3/3/21 6:20,3/3/21 6:26,Joe Warne,JSAMS,Rowlands,10.1016/j.jsams.2019.06.016,"A data-driven, meaningful, easy to interpret, standardised accelerometer outcome variable for global surveillance",Other,No,No,,,,,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",4937,No,
3/24/21 3:51,3/24/21 3:58,Joe Warne,JSAMS,Jaakkola,10.1016/j.jsams.2019.06.018,"Longitudinal associations among cardiorespiratory and muscular fitness, motor competence and objectively measured physical activity",Motor learning/control/behavior,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .01,"Yes (e.g., total and group sample sizes provided)",491,No,
4/19/21 6:41,4/19/21 6:46,Joe Warne,JSAMS,Porter,10.1016/j.jsams.2019.07.001,The effects of hyperoxia on repeated sprint cycling performance &muscle fatigue,Applied exercise physiology (human),No,Yes,2,Partial support,It was hypothesised that repeated sprint cycle performance would decrease to a larger degree in the normoxia condition com- pared with the hyperoxia condition.,"Though peak cycling power was not different between conditions, average power was higher in the hyperoxia trials, by around 4%, indicating that a higher work output could be maintained in the presence of extra oxygen......The current study found that breathing hyperoxic air during 15 s repeated sprint efforts led to a higher mean power output, (around 25 W), with no significant influence on peak power",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .01,"Yes (e.g., total and group sample sizes provided)",14,No,
4/12/21 13:52,4/12/21 13:57,Joe Warne,JSAMS,Egana,10.1016/j.jsams.2019.07.002,A 2.5 min cold water immersion improves prolonged intermittent sprint performance,Sport performance,No,Yes,1,Full support,It was hypothesized that both CWI interventions would amelioratethe reductions in physical performance of the second half of the ISTwhen compared with a passive control condition.,"DiscussionThe main finding of the present study, in accordance with ourprincipal hypothesis, was that both CWI interventions significantlyameliorated (trivial ES for both) the reductions in TW and PPobserved in the passive rest (moderate ES) condition in the secondhalf of the intermittent sprint test",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",10,No,
4/5/21 3:06,4/5/21 3:15,Joe Warne,JSAMS,Graupensperger,10.1016/j.jsams.2019.07.003,Social cohesion and peer acceptance predict student-athletes’ attitudes toward health-risk behaviors: A within- and between-group investigation,Sport/exercise psychology,No,Yes,2,Unclear or not stated,"Although weexpected that health-risk attitudes would cluster within groups(i.e., similarities in attitudes within groups), we hypothesized thathealth-risk attitudes would be associated with perceptions of thegroup environment, and that these associations would be strongerwithin groups than between groups.",UNCLEAR,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .01,"Yes (e.g., total and group sample sizes provided)",387,No,
3/1/21 9:04,3/1/21 9:14,Joe Warne,JSAMS,Gauffin,10.1016/j.jsams.2019.07.004,Maintaining motivation and health among recreational runners: Panel study of factors associated with self-rated performance outcomes at competitions,Sport performance,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .01,"Yes (e.g., total and group sample sizes provided)",245,No,
3/24/21 3:46,3/24/21 3:51,Joe Warne,JSAMS,Verheul,10.1016/j.jsams.2019.07.006,Identifying generalised segmental acceleration patterns that contribute to ground reaction force features across different running tasks,Biomechanics,No,Yes,1,Unclear or not stated,"We hypothesised that if explicit GRF features are relatedto generalised acceleration patterns across different running tasks,this could further inform the potential for using segmental acceler-ations to assess whole-body biomechanical loads in running-basedsports (such as the choice of relevant segments or the feasibility togeneralise across tasks)",UNCLEAR,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",15,No,
4/14/21 8:08,4/14/21 8:12,Joe Warne,JSAMS,Martinez-Valdes,10.1016/j.jsams.2019.07.007,Rowers with a recent history of low back pain engage different regions of the lumbar erector spinae during rowing,Biomechanics,No,Yes,1,Full support,It was hypothesized that the rowers with a recent history ofLBP would show altered activity within regions of the lumbar ESrevealing a sub-optimal pattern of ES muscle use.,This study is the first to demonstrate that both the level and dis-tribution of activation of the lumbar ES muscle is altered in rowerswith a recent history of LBP.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .01,"Yes (e.g., total and group sample sizes provided)",18,No,
3/25/21 9:39,3/25/21 9:45,Joe Warne,JSAMS,Mtibaa,10.1016/j.jsams.2019.07.008,Heat stress impairs proprioception but not running mechanics,Biomechanics,No,Yes,1,Partial support,"We hypothesized thatexercise-induced heat stress would impair ankle proprioception,in turn altering foot strike pattern as manifested by kinematic andspring–mass model adjustments.","Our hypothesis is partly validated sinceheat stress impairs proprioception, yet without exacerbating run-induced readjustments in stride mechanical pattern",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",12,No,
3/25/21 9:24,3/25/21 9:29,Joe Warne,JSAMS,Wu,10.1016/j.jsams.2019.07.009,Effects of acute aerobic and resistance exercise on executive function: An ERP study,Applied exercise physiology (human),No,Yes,2,Full support,bothexercise modalities would result in superior shifting performancecompared to the control condition,The hypothesis that acute exercise would facil-itate cognitive performance (H1) was accepted.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",30,Yes,
